Município,UF,Região,Fabricante,Doses Aplicadas,Dose 1,Dose 2
Damião,PB,Nordeste,BUTANTAN/SINOVAC,1076,565,511
Damião,PB,Nordeste,FIOCRUZ/ASTRAZENECA,889,805,84
Damião,PB,Nordeste,PFIZER/BIONTECH,138,138,0
Damolândia,GO,Centro-Oeste,FIOCRUZ/ASTRAZENECA,1066,893,173
Damolândia,GO,Centro-Oeste,BUTANTAN/SINOVAC,776,419,357
Damolândia,GO,Centro-Oeste,PFIZER/BIONTECH,111,111,0
Darcinópolis,TO,Norte,BUTANTAN/SINOVAC,1023,532,491
Darcinópolis,TO,Norte,FIOCRUZ/ASTRAZENECA,985,953,32
Dário Meira,BA,Nordeste,BUTANTAN/SINOVAC,1722,899,823
Dário Meira,BA,Nordeste,FIOCRUZ/ASTRAZENECA,1513,1325,188
Dário Meira,BA,Nordeste,PFIZER/BIONTECH,156,156,0
Datas,MG,Sudeste,BUTANTAN/SINOVAC,814,425,389
Datas,MG,Sudeste,FIOCRUZ/ASTRAZENECA,539,496,43
Datas,MG,Sudeste,-,0,0,0
David Canabarro,RS,Sul,BUTANTAN/SINOVAC,1496,769,727
David Canabarro,RS,Sul,FIOCRUZ/ASTRAZENECA,1481,1266,215
David Canabarro,RS,Sul,PFIZER/BIONTECH,327,327,0
David Canabarro,RS,Sul,JANSSEN,119,0,0
Davinópolis,MA,Nordeste,FIOCRUZ/ASTRAZENECA,2636,2467,169
Davinópolis,MA,Nordeste,BUTANTAN/SINOVAC,2143,1126,1017
Davinópolis,MA,Nordeste,JANSSEN,54,0,0
Davinópolis,GO,Centro-Oeste,FIOCRUZ/ASTRAZENECA,842,721,121
Davinópolis,GO,Centro-Oeste,BUTANTAN/SINOVAC,463,236,227
Davinópolis,GO,Centro-Oeste,PFIZER/BIONTECH,52,52,0
Davinópolis,GO,Centro-Oeste,JANSSEN,15,0,0
Delfim Moreira,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1603,1453,150
Delfim Moreira,MG,Sudeste,BUTANTAN/SINOVAC,1410,759,651
Delfim Moreira,MG,Sudeste,PFIZER/BIONTECH,281,281,0
Delfim Moreira,MG,Sudeste,JANSSEN,15,0,0
Delfinópolis,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1871,1712,159
Delfinópolis,MG,Sudeste,BUTANTAN/SINOVAC,1688,869,819
Delfinópolis,MG,Sudeste,PFIZER/BIONTECH,133,133,0
Delmiro Gouveia,AL,Nordeste,FIOCRUZ/ASTRAZENECA,11193,10088,1105
Delmiro Gouveia,AL,Nordeste,BUTANTAN/SINOVAC,7464,3840,3624
Delmiro Gouveia,AL,Nordeste,JANSSEN,1110,0,0
Delta,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1696,1595,101
Delta,MG,Sudeste,BUTANTAN/SINOVAC,1257,694,563
Delta,MG,Sudeste,PFIZER/BIONTECH,372,372,0
Delta,MG,Sudeste,JANSSEN,100,0,0
Demerval Lobão,PI,Nordeste,BUTANTAN/SINOVAC,2611,1466,1145
Demerval Lobão,PI,Nordeste,FIOCRUZ/ASTRAZENECA,2559,2353,206
Demerval Lobão,PI,Nordeste,PFIZER/BIONTECH,172,172,0
Demerval Lobão,PI,Nordeste,JANSSEN,78,0,0
Denise,MT,Centro-Oeste,FIOCRUZ/ASTRAZENECA,1545,1311,234
Denise,MT,Centro-Oeste,BUTANTAN/SINOVAC,1040,546,494
Denise,MT,Centro-Oeste,PFIZER/BIONTECH,158,158,0
Deodápolis,MS,Centro-Oeste,FIOCRUZ/ASTRAZENECA,4028,3169,859
Deodápolis,MS,Centro-Oeste,BUTANTAN/SINOVAC,3353,1793,1560
Deodápolis,MS,Centro-Oeste,PFIZER/BIONTECH,806,770,36
Deodápolis,MS,Centro-Oeste,JANSSEN,302,0,0
Deputado Irapuan Pinheiro,CE,Nordeste,BUTANTAN/SINOVAC,1460,835,625
Deputado Irapuan Pinheiro,CE,Nordeste,FIOCRUZ/ASTRAZENECA,608,477,131
Deputado Irapuan Pinheiro,CE,Nordeste,-,0,0,0
Derrubadas,RS,Sul,BUTANTAN/SINOVAC,967,495,472
Derrubadas,RS,Sul,FIOCRUZ/ASTRAZENECA,938,805,133
Derrubadas,RS,Sul,PFIZER/BIONTECH,177,176,1
Derrubadas,RS,Sul,JANSSEN,25,0,0
Descalvado,SP,Sudeste,FIOCRUZ/ASTRAZENECA,10617,9465,1152
Descalvado,SP,Sudeste,BUTANTAN/SINOVAC,9536,5304,4232
Descalvado,SP,Sudeste,PFIZER/BIONTECH,1321,1321,0
Descalvado,SP,Sudeste,JANSSEN,261,0,0
Descanso,SC,Sul,BUTANTAN/SINOVAC,4038,1835,2203
Descanso,SC,Sul,FIOCRUZ/ASTRAZENECA,3511,3253,258
Descanso,SC,Sul,PFIZER/BIONTECH,377,377,0
Descanso,SC,Sul,JANSSEN,66,0,0
Descoberto,MG,Sudeste,BUTANTAN/SINOVAC,1344,697,647
Descoberto,MG,Sudeste,FIOCRUZ/ASTRAZENECA,851,729,122
Descoberto,MG,Sudeste,PFIZER/BIONTECH,76,76,0
Descoberto,MG,Sudeste,JANSSEN,15,0,0
Desterro,PB,Nordeste,BUTANTAN/SINOVAC,2009,1049,960
Desterro,PB,Nordeste,FIOCRUZ/ASTRAZENECA,1423,1308,115
Desterro,PB,Nordeste,PFIZER/BIONTECH,373,373,0
Desterro,PB,Nordeste,JANSSEN,136,0,0
Desterro De Entre Rios,MG,Sudeste,FIOCRUZ/ASTRAZENECA,2209,2023,186
Desterro De Entre Rios,MG,Sudeste,BUTANTAN/SINOVAC,2144,1082,1062
Desterro De Entre Rios,MG,Sudeste,PFIZER/BIONTECH,145,145,0
Desterro De Entre Rios,MG,Sudeste,JANSSEN,10,0,0
Desterro Do Melo,MG,Sudeste,BUTANTAN/SINOVAC,1118,597,521
Desterro Do Melo,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1114,696,418
Desterro Do Melo,MG,Sudeste,PFIZER/BIONTECH,108,108,0
Desterro Do Melo,MG,Sudeste,JANSSEN,5,0,0
Dezesseis De Novembro,RS,Sul,BUTANTAN/SINOVAC,946,485,461
Dezesseis De Novembro,RS,Sul,FIOCRUZ/ASTRAZENECA,754,635,119
Dezesseis De Novembro,RS,Sul,PFIZER/BIONTECH,171,171,0
Dezesseis De Novembro,RS,Sul,JANSSEN,66,0,0
Diadema,SP,Sudeste,FIOCRUZ/ASTRAZENECA,107190,102198,4992
Diadema,SP,Sudeste,BUTANTAN/SINOVAC,78591,46321,32270
Diadema,SP,Sudeste,PFIZER/BIONTECH,14703,14689,14
Diadema,SP,Sudeste,JANSSEN,1888,0,0
Diamante,PB,Nordeste,FIOCRUZ/ASTRAZENECA,1988,1893,95
Diamante,PB,Nordeste,BUTANTAN/SINOVAC,1426,771,655
Diamante,PB,Nordeste,PFIZER/BIONTECH,265,265,0
Diamante,PB,Nordeste,JANSSEN,69,0,0
Diamante D'Oeste,PR,Sul,BUTANTAN/SINOVAC,1671,868,803
Diamante D'Oeste,PR,Sul,FIOCRUZ/ASTRAZENECA,1329,1205,124
Diamante D'Oeste,PR,Sul,JANSSEN,39,0,0
Diamante D'Oeste,PR,Sul,PFIZER/BIONTECH,29,29,0
Diamante Do Norte,PR,Sul,FIOCRUZ/ASTRAZENECA,1770,1567,203
Diamante Do Norte,PR,Sul,BUTANTAN/SINOVAC,1589,890,699
Diamante Do Norte,PR,Sul,JANSSEN,185,0,0
Diamante Do Norte,PR,Sul,PFIZER/BIONTECH,144,144,0
Diamante Do Sul,PR,Sul,FIOCRUZ/ASTRAZENECA,926,873,53
Diamante Do Sul,PR,Sul,BUTANTAN/SINOVAC,619,327,292
Diamante Do Sul,PR,Sul,PFIZER/BIONTECH,89,89,0
Diamantina,MG,Sudeste,BUTANTAN/SINOVAC,9113,4802,4311
Diamantina,MG,Sudeste,FIOCRUZ/ASTRAZENECA,7061,6313,748
Diamantina,MG,Sudeste,PFIZER/BIONTECH,1427,1425,2
Diamantina,MG,Sudeste,JANSSEN,64,0,0
Diamantino,MT,Centro-Oeste,FIOCRUZ/ASTRAZENECA,4872,4627,245
Diamantino,MT,Centro-Oeste,BUTANTAN/SINOVAC,3595,1835,1760
Diamantino,MT,Centro-Oeste,PFIZER/BIONTECH,910,909,1
Diamantino,MT,Centro-Oeste,JANSSEN,28,0,0
Dianópolis,TO,Norte,FIOCRUZ/ASTRAZENECA,5761,5172,589
Dianópolis,TO,Norte,BUTANTAN/SINOVAC,4553,2901,1652
Dias D'Ávila,BA,Nordeste,FIOCRUZ/ASTRAZENECA,10847,9222,1625
Dias D'Ávila,BA,Nordeste,BUTANTAN/SINOVAC,8829,4604,4225
Dias D'Ávila,BA,Nordeste,PFIZER/BIONTECH,4643,4638,5
Dias D'Ávila,BA,Nordeste,JANSSEN,3182,0,0
Dilermando De Aguiar,RS,Sul,FIOCRUZ/ASTRAZENECA,1054,857,197
Dilermando De Aguiar,RS,Sul,BUTANTAN/SINOVAC,897,458,439
Dilermando De Aguiar,RS,Sul,PFIZER/BIONTECH,204,204,0
Dilermando De Aguiar,RS,Sul,JANSSEN,25,0,0
Diogo De Vasconcelos,MG,Sudeste,BUTANTAN/SINOVAC,1184,641,543
Diogo De Vasconcelos,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1086,982,104
Diogo De Vasconcelos,MG,Sudeste,PFIZER/BIONTECH,181,181,0
Diogo De Vasconcelos,MG,Sudeste,JANSSEN,36,0,0
Dionísio,MG,Sudeste,BUTANTAN/SINOVAC,2967,1761,1206
Dionísio,MG,Sudeste,FIOCRUZ/ASTRAZENECA,2747,2386,361
Dionísio,MG,Sudeste,PFIZER/BIONTECH,193,193,0
Dionísio,MG,Sudeste,JANSSEN,40,0,0
Dionísio Cerqueira,SC,Sul,BUTANTAN/SINOVAC,4108,2231,1877
Dionísio Cerqueira,SC,Sul,FIOCRUZ/ASTRAZENECA,2784,2480,304
Dionísio Cerqueira,SC,Sul,PFIZER/BIONTECH,180,180,0
Dionísio Cerqueira,SC,Sul,JANSSEN,70,0,0
Diorama,GO,Centro-Oeste,FIOCRUZ/ASTRAZENECA,715,625,90
Diorama,GO,Centro-Oeste,BUTANTAN/SINOVAC,660,355,305
Diorama,GO,Centro-Oeste,PFIZER/BIONTECH,95,95,0
Diorama,GO,Centro-Oeste,JANSSEN,5,0,0
Dirce Reis,SP,Sudeste,BUTANTAN/SINOVAC,694,389,305
Dirce Reis,SP,Sudeste,FIOCRUZ/ASTRAZENECA,651,599,52
Dirce Reis,SP,Sudeste,PFIZER/BIONTECH,98,98,0
Dirce Reis,SP,Sudeste,JANSSEN,6,0,0
Dirceu Arcoverde,PI,Nordeste,FIOCRUZ/ASTRAZENECA,1587,1461,126
Dirceu Arcoverde,PI,Nordeste,BUTANTAN/SINOVAC,1367,714,653
Dirceu Arcoverde,PI,Nordeste,PFIZER/BIONTECH,228,228,0
Dirceu Arcoverde,PI,Nordeste,JANSSEN,40,0,0
Divina Pastora,SE,Nordeste,BUTANTAN/SINOVAC,1455,881,574
Divina Pastora,SE,Nordeste,FIOCRUZ/ASTRAZENECA,1063,1022,41
Divina Pastora,SE,Nordeste,PFIZER/BIONTECH,115,115,0
Divina Pastora,SE,Nordeste,JANSSEN,15,0,0
Divinésia,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1040,976,64
Divinésia,MG,Sudeste,BUTANTAN/SINOVAC,778,410,368
Divinésia,MG,Sudeste,PFIZER/BIONTECH,90,90,0
Divinésia,MG,Sudeste,JANSSEN,28,0,0
Divino,MG,Sudeste,FIOCRUZ/ASTRAZENECA,6088,5371,717
Divino,MG,Sudeste,BUTANTAN/SINOVAC,4083,2233,1850
Divino,MG,Sudeste,PFIZER/BIONTECH,1231,1231,0
Divino,MG,Sudeste,JANSSEN,48,0,0
Divino Das Laranjeiras,MG,Sudeste,BUTANTAN/SINOVAC,1370,688,682
Divino Das Laranjeiras,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1100,988,112
Divino Das Laranjeiras,MG,Sudeste,PFIZER/BIONTECH,61,61,0
Divino De São Lourenço,ES,Sudeste,FIOCRUZ/ASTRAZENECA,1754,1488,266
Divino De São Lourenço,ES,Sudeste,BUTANTAN/SINOVAC,850,432,418
Divino De São Lourenço,ES,Sudeste,PFIZER/BIONTECH,371,371,0
Divino De São Lourenço,ES,Sudeste,JANSSEN,85,0,0
Divinolândia,SP,Sudeste,FIOCRUZ/ASTRAZENECA,4195,3525,670
Divinolândia,SP,Sudeste,BUTANTAN/SINOVAC,3667,1987,1680
Divinolândia,SP,Sudeste,PFIZER/BIONTECH,442,442,0
Divinolândia,SP,Sudeste,JANSSEN,131,0,0
Divinolândia De Minas,MG,Sudeste,BUTANTAN/SINOVAC,1663,844,819
Divinolândia De Minas,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1521,1211,310
Divinolândia De Minas,MG,Sudeste,PFIZER/BIONTECH,102,102,0
Divinolândia De Minas,MG,Sudeste,JANSSEN,5,0,0
Divinópolis,MG,Sudeste,BUTANTAN/SINOVAC,50947,27384,23563
Divinópolis,MG,Sudeste,FIOCRUZ/ASTRAZENECA,36954,32951,4003
Divinópolis,MG,Sudeste,PFIZER/BIONTECH,1267,1267,0
Divinópolis De Goiás,GO,Centro-Oeste,FIOCRUZ/ASTRAZENECA,2743,2303,440
Divinópolis De Goiás,GO,Centro-Oeste,BUTANTAN/SINOVAC,541,308,233
Divinópolis De Goiás,GO,Centro-Oeste,PFIZER/BIONTECH,42,42,0
Divinópolis Do Tocantins,TO,Norte,BUTANTAN/SINOVAC,1397,719,678
Divinópolis Do Tocantins,TO,Norte,FIOCRUZ/ASTRAZENECA,1321,1279,42
Divisa Alegre,MG,Sudeste,BUTANTAN/SINOVAC,1197,614,583
Divisa Alegre,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1175,1074,101
Divisa Alegre,MG,Sudeste,PFIZER/BIONTECH,317,316,1
Divisa Alegre,MG,Sudeste,JANSSEN,5,0,0
Divisa Nova,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1463,1310,153
Divisa Nova,MG,Sudeste,BUTANTAN/SINOVAC,1403,717,686
Divisa Nova,MG,Sudeste,PFIZER/BIONTECH,171,171,0
Divisa Nova,MG,Sudeste,JANSSEN,16,0,0
Divisópolis,MG,Sudeste,BUTANTAN/SINOVAC,2356,1217,1139
Divisópolis,MG,Sudeste,FIOCRUZ/ASTRAZENECA,2247,2042,205
Divisópolis,MG,Sudeste,PFIZER/BIONTECH,102,102,0
Dobrada,SP,Sudeste,FIOCRUZ/ASTRAZENECA,1997,1871,126
Dobrada,SP,Sudeste,BUTANTAN/SINOVAC,1774,1056,718
Dobrada,SP,Sudeste,PFIZER/BIONTECH,521,520,1
Dobrada,SP,Sudeste,JANSSEN,78,0,0
Dois Córregos,SP,Sudeste,FIOCRUZ/ASTRAZENECA,7337,6806,531
Dois Córregos,SP,Sudeste,BUTANTAN/SINOVAC,6235,3353,2882
Dois Córregos,SP,Sudeste,PFIZER/BIONTECH,695,695,0
Dois Córregos,SP,Sudeste,JANSSEN,223,0,0
Dois Irmãos,RS,Sul,FIOCRUZ/ASTRAZENECA,7927,7093,834
Dois Irmãos,RS,Sul,BUTANTAN/SINOVAC,6502,3493,3009
Dois Irmãos,RS,Sul,PFIZER/BIONTECH,1813,1813,0
Dois Irmãos,RS,Sul,JANSSEN,616,0,0
Dois Irmãos Das Missões,RS,Sul,FIOCRUZ/ASTRAZENECA,636,581,55
Dois Irmãos Das Missões,RS,Sul,BUTANTAN/SINOVAC,599,320,279
Dois Irmãos Das Missões,RS,Sul,PFIZER/BIONTECH,118,118,0
Dois Irmãos Das Missões,RS,Sul,JANSSEN,15,0,0
Dois Irmãos Do Buriti,MS,Centro-Oeste,BUTANTAN/SINOVAC,5291,2928,2363
Dois Irmãos Do Buriti,MS,Centro-Oeste,FIOCRUZ/ASTRAZENECA,2185,1731,454
Dois Irmãos Do Buriti,MS,Centro-Oeste,PFIZER/BIONTECH,353,353,0
Dois Irmãos Do Buriti,MS,Centro-Oeste,JANSSEN,189,0,0
Dois Irmãos Do Tocantins,TO,Norte,BUTANTAN/SINOVAC,1480,797,683
Dois Irmãos Do Tocantins,TO,Norte,FIOCRUZ/ASTRAZENECA,1152,1099,53
Dois Lajeados,RS,Sul,BUTANTAN/SINOVAC,1365,701,664
Dois Lajeados,RS,Sul,FIOCRUZ/ASTRAZENECA,1228,1084,144
Dois Lajeados,RS,Sul,PFIZER/BIONTECH,203,200,3
Dois Lajeados,RS,Sul,JANSSEN,25,0,0
Dois Riachos,AL,Nordeste,FIOCRUZ/ASTRAZENECA,2344,1945,399
Dois Riachos,AL,Nordeste,BUTANTAN/SINOVAC,2141,1314,827
Dois Vizinhos,PR,Sul,FIOCRUZ/ASTRAZENECA,10699,9838,861
Dois Vizinhos,PR,Sul,BUTANTAN/SINOVAC,7102,3844,3258
Dois Vizinhos,PR,Sul,PFIZER/BIONTECH,2253,2252,1
Dois Vizinhos,PR,Sul,JANSSEN,316,0,0
Dolcinópolis,SP,Sudeste,BUTANTAN/SINOVAC,815,474,341
Dolcinópolis,SP,Sudeste,FIOCRUZ/ASTRAZENECA,790,725,65
Dolcinópolis,SP,Sudeste,PFIZER/BIONTECH,132,132,0
Dolcinópolis,SP,Sudeste,JANSSEN,54,0,0
Dom Aquino,MT,Centro-Oeste,BUTANTAN/SINOVAC,2355,1335,1020
Dom Aquino,MT,Centro-Oeste,FIOCRUZ/ASTRAZENECA,2135,2008,127
Dom Aquino,MT,Centro-Oeste,PFIZER/BIONTECH,305,305,0
Dom Aquino,MT,Centro-Oeste,JANSSEN,5,0,0
Dom Basílio,BA,Nordeste,FIOCRUZ/ASTRAZENECA,3566,3056,510
Dom Basílio,BA,Nordeste,BUTANTAN/SINOVAC,2825,1529,1296
Dom Basílio,BA,Nordeste,PFIZER/BIONTECH,514,513,1
Dom Basílio,BA,Nordeste,JANSSEN,141,0,0
Dom Bosco,MG,Sudeste,BUTANTAN/SINOVAC,994,522,472
Dom Bosco,MG,Sudeste,FIOCRUZ/ASTRAZENECA,895,823,72
Dom Bosco,MG,Sudeste,PFIZER/BIONTECH,138,138,0
Dom Bosco,MG,Sudeste,JANSSEN,25,0,0
Dom Cavati,MG,Sudeste,FIOCRUZ/ASTRAZENECA,2010,1829,181
Dom Cavati,MG,Sudeste,BUTANTAN/SINOVAC,1513,791,722
Dom Cavati,MG,Sudeste,PFIZER/BIONTECH,180,180,0
Dom Cavati,MG,Sudeste,JANSSEN,23,0,0
Dom Eliseu,PA,Norte,FIOCRUZ/ASTRAZENECA,7828,6911,917
Dom Eliseu,PA,Norte,BUTANTAN/SINOVAC,4767,2512,2255
Dom Expedito Lopes,PI,Nordeste,FIOCRUZ/ASTRAZENECA,1997,1573,424
Dom Expedito Lopes,PI,Nordeste,BUTANTAN/SINOVAC,1248,662,586
Dom Expedito Lopes,PI,Nordeste,JANSSEN,37,0,0
Dom Feliciano,RS,Sul,BUTANTAN/SINOVAC,3999,2076,1923
Dom Feliciano,RS,Sul,FIOCRUZ/ASTRAZENECA,3799,3584,215
Dom Feliciano,RS,Sul,PFIZER/BIONTECH,624,624,0
Dom Feliciano,RS,Sul,JANSSEN,37,37,0
Dom Inocêncio,PI,Nordeste,FIOCRUZ/ASTRAZENECA,2499,2092,407
Dom Inocêncio,PI,Nordeste,BUTANTAN/SINOVAC,1700,887,813
Dom Inocêncio,PI,Nordeste,PFIZER/BIONTECH,263,263,0
Dom Inocêncio,PI,Nordeste,JANSSEN,58,0,0
Dom Joaquim,MG,Sudeste,BUTANTAN/SINOVAC,1285,678,607
Dom Joaquim,MG,Sudeste,FIOCRUZ/ASTRAZENECA,932,774,158
Dom Joaquim,MG,Sudeste,JANSSEN,228,0,0
Dom Joaquim,MG,Sudeste,PFIZER/BIONTECH,224,224,0
Dom Macedo Costa,BA,Nordeste,FIOCRUZ/ASTRAZENECA,1210,1064,146
Dom Macedo Costa,BA,Nordeste,BUTANTAN/SINOVAC,1024,541,483
Dom Macedo Costa,BA,Nordeste,PFIZER/BIONTECH,263,263,0
Dom Macedo Costa,BA,Nordeste,JANSSEN,49,0,0
Dom Pedrito,RS,Sul,FIOCRUZ/ASTRAZENECA,12361,10415,1946
Dom Pedrito,RS,Sul,BUTANTAN/SINOVAC,10028,5269,4759
Dom Pedrito,RS,Sul,PFIZER/BIONTECH,2405,2403,2
Dom Pedrito,RS,Sul,JANSSEN,371,0,0
Dom Pedro,MA,Nordeste,FIOCRUZ/ASTRAZENECA,8785,7983,802
Dom Pedro,MA,Nordeste,BUTANTAN/SINOVAC,4938,2700,2238
Dom Pedro,MA,Nordeste,JANSSEN,174,0,0
Dom Pedro De Alcântara,RS,Sul,BUTANTAN/SINOVAC,1145,589,556
Dom Pedro De Alcântara,RS,Sul,FIOCRUZ/ASTRAZENECA,848,779,69
Dom Pedro De Alcântara,RS,Sul,PFIZER/BIONTECH,170,170,0
Dom Pedro De Alcântara,RS,Sul,JANSSEN,37,0,0
Dom Silvério,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1484,1350,134
Dom Silvério,MG,Sudeste,BUTANTAN/SINOVAC,1243,664,579
Dom Silvério,MG,Sudeste,PFIZER/BIONTECH,129,129,0
Dom Silvério,MG,Sudeste,JANSSEN,40,0,0
Dom Viçoso,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1454,1372,82
Dom Viçoso,MG,Sudeste,BUTANTAN/SINOVAC,809,416,393
Dom Viçoso,MG,Sudeste,PFIZER/BIONTECH,125,125,0
Dom Viçoso,MG,Sudeste,JANSSEN,27,0,0
Domingos Martins,ES,Sudeste,BUTANTAN/SINOVAC,9862,5128,4734
Domingos Martins,ES,Sudeste,FIOCRUZ/ASTRAZENECA,9051,8462,589
Domingos Martins,ES,Sudeste,PFIZER/BIONTECH,2147,2144,3
Domingos Martins,ES,Sudeste,JANSSEN,896,0,0
Domingos Mourão,PI,Nordeste,BUTANTAN/SINOVAC,908,472,436
Domingos Mourão,PI,Nordeste,FIOCRUZ/ASTRAZENECA,795,730,65
Domingos Mourão,PI,Nordeste,PFIZER/BIONTECH,172,172,0
Domingos Mourão,PI,Nordeste,JANSSEN,4,0,0
Dona Emma,SC,Sul,FIOCRUZ/ASTRAZENECA,997,891,106
Dona Emma,SC,Sul,BUTANTAN/SINOVAC,967,517,450
Dona Emma,SC,Sul,PFIZER/BIONTECH,193,193,0
Dona Emma,SC,Sul,JANSSEN,76,0,0
Dona Euzebia,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1570,1477,93
Dona Euzebia,MG,Sudeste,BUTANTAN/SINOVAC,1267,648,619
Dona Euzebia,MG,Sudeste,PFIZER/BIONTECH,191,191,0
Dona Euzebia,MG,Sudeste,JANSSEN,5,0,0
Dona Francisca,RS,Sul,FIOCRUZ/ASTRAZENECA,1322,1164,158
Dona Francisca,RS,Sul,BUTANTAN/SINOVAC,1016,520,496
Dona Francisca,RS,Sul,PFIZER/BIONTECH,185,184,1
Dona Inês,PB,Nordeste,BUTANTAN/SINOVAC,2547,1311,1236
Dona Inês,PB,Nordeste,FIOCRUZ/ASTRAZENECA,2382,2173,209
Dona Inês,PB,Nordeste,PFIZER/BIONTECH,239,239,0
Dona Inês,PB,Nordeste,JANSSEN,116,0,0
Dores De Campos,MG,Sudeste,FIOCRUZ/ASTRAZENECA,3657,3572,85
Dores De Campos,MG,Sudeste,BUTANTAN/SINOVAC,2130,1141,989
Dores De Campos,MG,Sudeste,PFIZER/BIONTECH,313,313,0
Dores De Campos,MG,Sudeste,JANSSEN,35,0,0
Dores De Guanhães,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1712,1425,287
Dores De Guanhães,MG,Sudeste,BUTANTAN/SINOVAC,1658,862,796
Dores De Guanhães,MG,Sudeste,PFIZER/BIONTECH,158,158,0
Dores De Guanhães,MG,Sudeste,JANSSEN,5,0,0
Dores Do Indaiá,MG,Sudeste,BUTANTAN/SINOVAC,4294,2269,2025
Dores Do Indaiá,MG,Sudeste,FIOCRUZ/ASTRAZENECA,4088,3726,362
Dores Do Indaiá,MG,Sudeste,PFIZER/BIONTECH,368,368,0
Dores Do Indaiá,MG,Sudeste,JANSSEN,40,0,0
Dores Do Rio Preto,ES,Sudeste,BUTANTAN/SINOVAC,1683,895,788
Dores Do Rio Preto,ES,Sudeste,FIOCRUZ/ASTRAZENECA,1510,1455,55
Dores Do Rio Preto,ES,Sudeste,PFIZER/BIONTECH,564,564,0
Dores Do Rio Preto,ES,Sudeste,JANSSEN,80,0,0
Dores Do Turvo,MG,Sudeste,FIOCRUZ/ASTRAZENECA,1251,1165,86
Dores Do Turvo,MG,Sudeste,BUTANTAN/SINOVAC,1062,575,487
Dores Do Turvo,MG,Sudeste,PFIZER/BIONTECH,134,134,0
Dores Do Turvo,MG,Sudeste,JANSSEN,22,0,0
Doresópolis,MG,Sudeste,FIOCRUZ/ASTRAZENECA,461,387,74
